Token,Date,Open,High,Low,Close,Volume,Market Cap
Aidcoin,7/24/2019,0.017207,0.017207,0.015209,0.016397,"12,485.64","748,472"
Aidcoin,7/23/2019,0.019545,0.033165,0.016377,0.017207,"72,498.09","785,473"
Aidcoin,7/22/2019,0.019269,0.027914,0.016453,0.019548,"224,129","892,335"
Aidcoin,7/21/2019,0.020309,0.02042,0.019057,0.019264,104.73,"879,341"
Aidcoin,7/20/2019,0.019036,0.020856,0.018852,0.020327,619.79,"927,901"
Aidcoin,7/19/2019,0.019859,0.020682,0.017891,0.019032,"2,491.64","868,773"
Aidcoin,7/18/2019,0.018905,0.01996,0.017863,0.019859,"1,153.86","906,519"
Aidcoin,7/17/2019,0.015788,0.01935,0.015441,0.018897,"3,056.82","862,584"
Aidcoin,7/16/2019,0.019806,0.028419,0.015648,0.015814,"8,498.88","721,852"
Aidcoin,7/15/2019,0.019835,0.021277,0.017148,0.019825,"6,087.06","904,959"
Aidcoin,7/14/2019,0.022695,0.023386,0.019769,0.019826,"6,288.00","905,019"
Aidcoin,7/13/2019,0.024202,0.024991,0.021691,0.022685,"20,677.26","1,035,525"
Aidcoin,7/12/2019,0.02336,0.027203,0.022376,0.024193,"4,778.73","1,104,348"
Aidcoin,7/11/2019,0.024606,0.027246,0.022366,0.023342,"17,089.53","1,065,496"
Aidcoin,7/10/2019,0.026801,0.027006,0.02297,0.024603,"8,808.15","1,123,072"
Aidcoin,7/9/2019,0.026904,0.029287,0.025861,0.026801,"21,127.69","1,223,418"
Aidcoin,7/8/2019,0.027164,0.029693,0.024076,0.026893,"32,547.98","1,227,620"
Aidcoin,7/7/2019,0.028068,0.0283,0.024612,0.027165,"13,112.77","1,240,017"
Aidcoin,7/6/2019,0.025487,0.030601,0.024568,0.028068,"38,923.65","1,281,252"
Aidcoin,7/5/2019,0.026888,0.035432,0.024829,0.025499,"81,880.99","1,163,955"
Aidcoin,7/4/2019,0.025331,0.029347,0.02334,0.026887,"75,964.06","1,227,329"
Aidcoin,7/3/2019,0.025651,0.026944,0.023141,0.025333,"35,111.83","1,156,389"
Aidcoin,7/2/2019,0.028774,0.030458,0.024376,0.025652,"45,519.56","1,170,946"
Aidcoin,7/1/2019,0.02426,0.032452,0.022535,0.029719,"43,480.05","1,356,607"
Aidcoin,6/30/2019,0.025672,0.026392,0.02426,0.02426,"3,891.21","1,107,428"
Aidcoin,6/29/2019,0.027404,0.027408,0.024785,0.025694,"5,354.77","1,172,852"
Aidcoin,6/28/2019,0.025734,0.028387,0.024105,0.027383,"16,461.02","1,249,967"
Aidcoin,6/27/2019,0.029082,0.031554,0.024087,0.025734,"28,660.70","1,174,689"
Aidcoin,6/26/2019,0.028431,0.032133,0.025609,0.029082,"51,274.20","1,327,511"
Aidcoin,6/25/2019,0.033881,0.034206,0.027865,0.028431,"84,216.01","1,297,799"
Aidcoin,6/24/2019,0.035054,0.0389,0.031405,0.033882,"96,857.47","1,546,639"
Aidcoin,6/23/2019,0.033673,0.039508,0.032114,0.035054,"77,785.84","1,600,117"
Aidcoin,6/22/2019,0.033675,0.036777,0.031332,0.033668,"32,806.52","1,536,853"
Aidcoin,6/21/2019,0.037679,0.039454,0.033444,0.033578,"112,552","1,532,761"
Aidcoin,6/20/2019,0.041909,0.04191,0.034322,0.037653,"235,432","1,718,749"
Aidcoin,6/19/2019,0.035771,0.061586,0.035408,0.041917,"1,206,675","1,913,425"
Aidcoin,6/18/2019,0.035253,0.041258,0.031896,0.035746,"69,174.61","1,631,738"
Aidcoin,6/17/2019,0.035912,0.039156,0.033675,0.035269,"41,057.53","1,609,927"
Aidcoin,6/16/2019,0.035506,0.03861,0.032247,0.03588,"48,844.77","1,637,852"
Aidcoin,6/15/2019,0.037653,0.038997,0.033521,0.035493,"43,038.49","1,620,173"
Aidcoin,6/14/2019,0.040656,0.041987,0.036704,0.037638,"71,844.88","1,718,104"
Aidcoin,6/13/2019,0.041726,0.04296,0.040539,0.040629,"14,519.69","1,854,636"
Aidcoin,6/12/2019,0.040609,0.051461,0.039588,0.041697,"297,843","1,903,382"
Aidcoin,6/11/2019,0.041438,0.041582,0.039617,0.040528,"5,244.12","1,850,017"
Aidcoin,6/10/2019,0.039644,0.042035,0.037915,0.041398,"41,300.24","1,889,717"
Aidcoin,6/9/2019,0.045549,0.04628,0.038823,0.039743,"33,869.49","1,814,158"
Aidcoin,6/8/2019,0.048061,0.048266,0.044367,0.045549,"56,615.51","2,079,208"
Aidcoin,6/7/2019,0.05178,0.051909,0.041747,0.04807,"288,748","2,194,298"
Aidcoin,6/6/2019,0.0506,0.051995,0.047847,0.051777,"3,131.07","2,363,493"
Aidcoin,6/5/2019,0.045525,0.055807,0.045502,0.050595,"33,722.49","2,309,520"
Aidcoin,6/4/2019,0.050077,0.052284,0.044769,0.045525,"82,315.37","2,078,089"
Aidcoin,6/3/2019,0.056223,0.056425,0.049898,0.050139,"77,873.82","2,288,730"
Aidcoin,6/2/2019,0.051199,0.064083,0.045746,0.056213,"294,137","2,565,966"
Aidcoin,6/1/2019,0.050514,0.058829,0.048662,0.051199,"135,514","2,337,112"
Aidcoin,5/31/2019,0.048978,0.068876,0.048466,0.050557,"406,448","2,307,801"
Aidcoin,5/30/2019,0.051673,0.052966,0.047814,0.048978,"12,555.28","2,235,749"
Aidcoin,5/29/2019,0.050864,0.052351,0.049082,0.051673,"4,150.25","2,358,740"
Aidcoin,5/28/2019,0.051788,0.053334,0.050481,0.050874,"10,548.07","2,322,298"
Aidcoin,5/27/2019,0.053415,0.053961,0.050085,0.051809,"15,113.20","2,364,945"
Aidcoin,5/26/2019,0.05547,0.055919,0.049273,0.053391,"41,472.92","2,437,188"
Aidcoin,5/25/2019,0.05675,0.060001,0.055167,0.05547,"4,644.31","2,532,050"
Aidcoin,5/24/2019,0.062357,0.062598,0.055914,0.05675,"24,459.15","2,590,519"
Aidcoin,5/23/2019,0.058767,0.064125,0.049792,0.062335,"13,334.84","2,845,460"
Aidcoin,5/22/2019,0.062567,0.067588,0.05818,0.058767,"8,492.04","2,682,569"
Aidcoin,5/21/2019,0.063109,0.06352,0.059102,0.062567,"12,708.45","2,856,031"
Aidcoin,5/20/2019,0.065875,0.066217,0.058477,0.063141,"9,224.58","2,882,236"
Aidcoin,5/19/2019,0.062499,0.069269,0.055308,0.065868,"7,570.67","3,006,701"
Aidcoin,5/18/2019,0.062415,0.067347,0.060591,0.062481,"18,887.12","2,852,108"
Aidcoin,5/17/2019,0.067897,0.073476,0.058535,0.062415,"42,635.84","2,849,074"
Aidcoin,5/16/2019,0.073429,0.07638,0.065403,0.067956,"88,862.77","3,102,049"
Aidcoin,5/15/2019,0.068883,0.092469,0.065631,0.073494,"419,724","3,354,809"
Aidcoin,5/14/2019,0.073509,0.075486,0.066306,0.068913,"22,146.89","3,145,715"
Aidcoin,5/13/2019,0.077361,0.083602,0.069365,0.073468,"89,620.37","3,353,624"
Aidcoin,5/12/2019,0.075254,0.084616,0.069182,0.077361,"76,215.12","3,531,353"
Aidcoin,5/11/2019,0.070235,0.076727,0.066016,0.075202,"36,504.13","3,432,801"
Aidcoin,5/10/2019,0.061985,0.073076,0.061451,0.070207,"51,079.40","3,204,774"
Aidcoin,5/9/2019,0.058788,0.063421,0.058629,0.062016,"26,174.57","2,830,898"
Aidcoin,5/8/2019,0.053511,0.062712,0.050136,0.058791,"98,260.35","2,683,652"
Aidcoin,5/7/2019,0.048562,0.059247,0.048562,0.05358,"34,960.27","2,445,785"
Aidcoin,5/6/2019,0.05103,0.051182,0.046625,0.048574,"12,340.69","2,217,265"
Aidcoin,5/5/2019,0.046983,0.051562,0.046983,0.051053,"2,528.11","2,330,441"
Aidcoin,5/4/2019,0.05694,0.060894,0.045452,0.046978,"30,015.74","2,144,444"
Aidcoin,5/3/2019,0.053344,0.057511,0.049711,0.05694,"40,838.26","2,599,196"
Aidcoin,5/2/2019,0.051997,0.054072,0.051307,0.053344,"5,439.52","2,435,016"
Aidcoin,5/1/2019,0.048716,0.053888,0.047357,0.051984,"5,776.17","2,372,945"
Aidcoin,4/30/2019,0.047843,0.051328,0.047575,0.048724,"7,589.49","2,224,141"
Aidcoin,4/29/2019,0.053693,0.059251,0.045965,0.047838,"60,139.15","2,183,694"
Aidcoin,4/28/2019,0.051996,0.056525,0.051341,0.053668,"30,879.25","2,449,810"
Aidcoin,4/27/2019,0.050079,0.055751,0.050079,0.052008,"34,775.13","2,374,052"
Aidcoin,4/26/2019,0.047839,0.052791,0.045948,0.050051,"26,634.26","2,284,724"
Aidcoin,4/25/2019,0.053516,0.054119,0.046118,0.047682,"15,924.02","2,176,563"
Aidcoin,4/24/2019,0.05244,0.055948,0.050336,0.053515,"46,311.59","2,442,835"
Aidcoin,4/23/2019,0.057242,0.057287,0.049468,0.052472,"52,991.63","2,395,211"
Aidcoin,4/22/2019,0.052032,0.058631,0.051583,0.057229,"32,535.66","2,612,382"
Aidcoin,4/21/2019,0.052891,0.057189,0.051578,0.052055,"8,035.54","2,376,177"
Aidcoin,4/20/2019,0.053278,0.0577,0.051381,0.05287,"7,844.12","2,413,376"
Aidcoin,4/19/2019,0.055638,0.055648,0.051507,0.053278,"4,059.25","2,432,011"
Aidcoin,4/18/2019,0.054597,0.056776,0.054597,0.055641,"10,411.28","2,539,887"
Aidcoin,4/17/2019,0.054875,0.055318,0.054238,0.054596,"9,189.64","2,492,162"
Aidcoin,4/16/2019,0.053298,0.055045,0.052973,0.054898,"18,181.27","2,505,957"
Aidcoin,4/15/2019,0.05251,0.056494,0.051304,0.053298,"70,848.88","2,432,946"
Aidcoin,4/14/2019,0.051989,0.054689,0.050256,0.05251,"16,345.36","2,396,942"
Aidcoin,4/13/2019,0.050173,0.052479,0.048408,0.051989,"11,554.18","2,373,187"
Aidcoin,4/12/2019,0.053046,0.053115,0.048717,0.050173,"7,623.41","2,290,285"
Aidcoin,4/11/2019,0.054662,0.057652,0.048387,0.053061,"38,666.83","2,422,096"
Aidcoin,4/10/2019,0.053658,0.056629,0.053626,0.054637,"26,860.75","2,494,061"
Aidcoin,4/9/2019,0.056595,0.057629,0.05355,0.053673,"45,426.00","2,450,063"
Aidcoin,4/8/2019,0.053969,0.074101,0.053323,0.056595,"621,899","2,583,438"
Aidcoin,4/7/2019,0.052159,0.054747,0.049777,0.053959,"43,760.35","2,463,112"
Aidcoin,4/6/2019,0.052447,0.054175,0.04899,0.052208,"43,507.84","2,383,184"
Aidcoin,4/5/2019,0.053595,0.055135,0.051653,0.052434,"14,684.19","2,393,481"
Aidcoin,4/4/2019,0.054282,0.055587,0.051523,0.053595,"12,064.09","2,446,491"
Aidcoin,4/3/2019,0.059249,0.060201,0.051663,0.054256,"42,764.93","2,476,678"
Aidcoin,4/2/2019,0.055905,0.062561,0.054988,0.059219,"81,530.39","2,703,185"
Aidcoin,4/1/2019,0.056407,0.057837,0.05396,0.056148,"34,605.69","2,563,016"
Aidcoin,3/31/2019,0.055565,0.056741,0.053855,0.056431,"14,502.41","2,575,943"
Aidcoin,3/30/2019,0.055989,0.058012,0.053239,0.055565,"33,999.13","2,536,428"
Aidcoin,3/29/2019,0.055274,0.058316,0.052578,0.056101,"131,349","2,560,869"
Aidcoin,3/28/2019,0.055325,0.062978,0.053437,0.055274,"300,333","2,523,121"
Aidcoin,3/27/2019,0.058412,0.065815,0.051587,0.055325,"456,386","2,525,456"
Aidcoin,3/26/2019,0.049785,0.072419,0.049785,0.057582,"1,482,618","2,628,487"
Aidcoin,3/25/2019,0.054136,0.055263,0.048992,0.049767,"105,095","2,271,753"
Aidcoin,3/24/2019,0.054698,0.066872,0.053197,0.054044,"704,570","2,466,959"
Aidcoin,3/23/2019,0.052107,0.067539,0.051718,0.054523,"715,645","2,488,843"
Aidcoin,3/22/2019,0.049062,0.053382,0.049062,0.052164,"37,316.60","2,381,141"
Aidcoin,3/21/2019,0.050929,0.051592,0.048469,0.049155,"26,165.84","2,243,804"
Aidcoin,3/20/2019,0.050759,0.05315,0.049881,0.050875,"6,627.03","2,322,310"
Aidcoin,3/19/2019,0.049149,0.050757,0.044301,0.050757,"27,479.14","2,316,930"
Aidcoin,3/18/2019,0.050576,0.063411,0.049091,0.049118,"324,803","2,242,109"
Aidcoin,3/17/2019,0.049811,0.051142,0.048112,0.049863,"7,881.48","2,269,777"
Aidcoin,3/16/2019,0.047879,0.051154,0.046864,0.049805,"28,124.21","2,267,136"
Aidcoin,3/15/2019,0.046992,0.049553,0.044584,0.047886,"14,518.15","2,179,803"
Aidcoin,3/14/2019,0.047,0.047522,0.044071,0.047026,"8,232.96","2,140,628"
Aidcoin,3/13/2019,0.044898,0.048552,0.044098,0.047015,"54,727.62","2,140,126"
Aidcoin,3/12/2019,0.043674,0.04655,0.042629,0.04447,"14,668.01","2,011,883"
Aidcoin,3/11/2019,0.04456,0.044908,0.042837,0.043634,"17,337.38","1,974,099"
Aidcoin,3/10/2019,0.045373,0.046304,0.044144,0.04453,"6,786.25","2,014,610"
Aidcoin,3/9/2019,0.04301,0.045957,0.04301,0.045314,"15,562.26","2,050,071"
Aidcoin,3/8/2019,0.04339,0.047195,0.042739,0.04304,"58,588.28","1,947,216"
Aidcoin,3/7/2019,0.044977,0.047477,0.04128,0.043341,"30,021.60","1,960,809"
Aidcoin,3/6/2019,0.041463,0.048229,0.040726,0.044941,"133,809","2,033,197"
Aidcoin,3/5/2019,0.039753,0.044758,0.038462,0.041526,"80,091.18","1,878,716"
Aidcoin,3/4/2019,0.040343,0.042017,0.037871,0.039724,"37,842.73","1,797,206"
Aidcoin,3/3/2019,0.04096,0.041079,0.039193,0.040409,"9,860.73","1,828,169"
Aidcoin,3/2/2019,0.040908,0.041326,0.039304,0.040999,"26,806.67","1,854,881"
Aidcoin,3/1/2019,0.038918,0.041527,0.038788,0.04097,"35,102.33","1,853,547"
Aidcoin,2/28/2019,0.039256,0.040925,0.038894,0.039112,"13,586.06","1,769,494"
Aidcoin,2/27/2019,0.038314,0.045331,0.037838,0.03955,"106,482","1,789,322"
Aidcoin,2/26/2019,0.0406,0.041585,0.038019,0.038301,"181,761","1,732,818"
Aidcoin,2/25/2019,0.03821,0.055959,0.038209,0.040785,"671,289","1,845,186"
Aidcoin,2/24/2019,0.044912,0.046238,0.038024,0.038139,"39,038.01","1,725,468"
Aidcoin,2/23/2019,0.043494,0.045685,0.042814,0.044884,"60,829.97","2,030,631"
Aidcoin,2/22/2019,0.043229,0.049331,0.042927,0.042927,"213,370","1,942,102"
Aidcoin,2/21/2019,0.041909,0.045742,0.041613,0.043389,"51,983.85","1,962,982"
Aidcoin,2/20/2019,0.0408,0.042382,0.040594,0.041924,"15,297.94","1,896,725"
Aidcoin,2/19/2019,0.04007,0.041816,0.03938,0.040835,"32,735.44","1,847,436"
Aidcoin,2/18/2019,0.036911,0.050942,0.03661,0.040022,"284,494","1,810,674"
Aidcoin,2/17/2019,0.036401,0.037022,0.035439,0.036902,"5,114.91","1,669,533"
Aidcoin,2/16/2019,0.034847,0.036597,0.034847,0.036399,"6,200.41","1,646,740"
Aidcoin,2/15/2019,0.035581,0.036052,0.034363,0.034822,"1,075.70","1,575,428"
Aidcoin,2/14/2019,0.036237,0.03645,0.035394,0.03554,"3,178.33","1,607,877"
Aidcoin,2/13/2019,0.036525,0.037202,0.034972,0.0363,"23,572.76","1,642,268"
Aidcoin,2/12/2019,0.03655,0.036761,0.036165,0.036535,"1,997.08","1,652,918"
Aidcoin,2/11/2019,0.037328,0.037328,0.03648,0.03648,"2,101.05","1,650,410"
Aidcoin,2/10/2019,0.037147,0.037353,0.03647,0.037353,"13,641.76","1,689,923"
Aidcoin,2/9/2019,0.037542,0.037717,0.033417,0.03711,"3,101.16","1,678,914"
Aidcoin,2/8/2019,0.034686,0.038052,0.033616,0.037567,"33,392.76","1,699,595"
Aidcoin,2/7/2019,0.034062,0.035256,0.034012,0.034677,"24,283.84","1,568,863"
Aidcoin,2/6/2019,0.034702,0.034702,0.032996,0.034054,"40,460.29","1,540,653"
Aidcoin,2/5/2019,0.035413,0.035748,0.033624,0.0346,"53,524.87","1,565,367"
Aidcoin,2/4/2019,0.034619,0.035303,0.033933,0.034996,"12,105.84","1,583,277"
Aidcoin,2/3/2019,0.034268,0.035533,0.033427,0.034618,"20,561.23","1,566,203"
Aidcoin,2/2/2019,0.034077,0.035633,0.032917,0.034294,"15,109.68","1,551,509"
Aidcoin,2/1/2019,0.033663,0.035295,0.032334,0.034141,"40,583.11","1,544,609"
Aidcoin,1/31/2019,0.030892,0.035255,0.030073,0.034025,"76,091.49","1,539,360"
Aidcoin,1/30/2019,0.029594,0.032225,0.028742,0.030906,"38,582.84","1,398,235"
Aidcoin,1/29/2019,0.02943,0.030439,0.027325,0.029574,"37,588.54","1,337,991"
Aidcoin,1/28/2019,0.03114,0.031772,0.028422,0.029414,"61,379.04","1,330,756"
Aidcoin,1/27/2019,0.032391,0.03345,0.029885,0.031115,"76,452.55","1,407,685"
Aidcoin,1/26/2019,0.031213,0.033587,0.030873,0.032377,"132,548","1,464,775"
Aidcoin,1/25/2019,0.033281,0.03367,0.028952,0.031246,"168,432","1,413,627"
Aidcoin,1/24/2019,0.036102,0.043293,0.032734,0.033187,"294,971","1,492,287"
Aidcoin,1/23/2019,0.031181,0.036731,0.029402,0.03613,"61,607.85","1,624,648"
Aidcoin,1/22/2019,0.031808,0.035239,0.027402,0.031188,"251,805","1,402,429"
Aidcoin,1/21/2019,0.024423,0.032854,0.024423,0.028851,"281,198","1,297,337"
Aidcoin,1/20/2019,0.026204,0.026261,0.023706,0.024399,"65,101.90","1,097,143"
Aidcoin,1/19/2019,0.029791,0.029791,0.025841,0.026229,"137,841","1,179,436"
Aidcoin,1/18/2019,0.024809,0.0393,0.024027,0.029791,"328,411","1,339,603"
Aidcoin,1/17/2019,0.02229,0.028007,0.022102,0.024932,"201,129","1,121,083"
Aidcoin,1/16/2019,0.021184,0.023246,0.02112,0.022259,"87,785.21","1,000,916"
Aidcoin,1/15/2019,0.021305,0.022269,0.020611,0.021223,"42,630.27","954,344"
Aidcoin,1/14/2019,0.020951,0.021405,0.019961,0.021319,"38,502.47","958,647"
Aidcoin,1/13/2019,0.021522,0.023719,0.02032,0.020469,"92,744.36","920,440"
Aidcoin,1/12/2019,0.0207,0.026199,0.02019,0.021548,"333,079","968,934"
Aidcoin,1/11/2019,0.020306,0.021581,0.019986,0.02072,"22,222.77","931,719"
Aidcoin,1/10/2019,0.022655,0.023502,0.020113,0.020319,"28,099.48","913,667"
Aidcoin,1/9/2019,0.023581,0.024344,0.022063,0.022649,"26,236.31","993,663"
Aidcoin,1/8/2019,0.02254,0.024139,0.021479,0.023541,"67,758.97","1,032,822"
Aidcoin,1/7/2019,0.024023,0.025631,0.022466,0.022509,"105,610","987,530"
Aidcoin,1/6/2019,0.021318,0.028317,0.020043,0.023742,"293,999","1,041,639"
Aidcoin,1/5/2019,0.020959,0.028064,0.020687,0.02173,"312,125","953,336"
Aidcoin,1/4/2019,0.021336,0.022861,0.020349,0.021134,"29,860.84","927,202"
Aidcoin,1/3/2019,0.021544,0.022838,0.020509,0.021174,"38,586.13","928,945"
Aidcoin,1/2/2019,0.021058,0.021875,0.020194,0.021776,"20,566.07","955,384"
Aidcoin,1/1/2019,0.021287,0.021324,0.019586,0.021006,"42,062.84","921,593"
Aidcoin,12/31/2018,0.020837,0.021798,0.019772,0.021216,"35,093.38","930,807"
Aidcoin,12/30/2018,0.021074,0.0225,0.019946,0.020813,"43,482.91","913,103"
Aidcoin,12/29/2018,0.022243,0.022435,0.020958,0.021058,"29,758.48","923,885"
Aidcoin,12/28/2018,0.020456,0.022316,0.01912,0.021979,"82,120.05","964,279"
Aidcoin,12/27/2018,0.022395,0.022395,0.018836,0.0204,"162,380","894,988"
Aidcoin,12/26/2018,0.023228,0.023462,0.021274,0.022407,"97,692.14","983,061"
Aidcoin,12/25/2018,0.025074,0.028423,0.022414,0.023231,"175,627","1,019,214"
Aidcoin,12/24/2018,0.021093,0.032609,0.021093,0.024484,"770,265","1,074,162"
Aidcoin,12/23/2018,0.022308,0.023911,0.020627,0.021096,"36,146.49","925,537"
Aidcoin,12/22/2018,0.021835,0.022394,0.020299,0.02221,"55,503.46","974,398"
Aidcoin,12/21/2018,0.023174,0.023823,0.020434,0.021816,"57,485.11","957,136"
Aidcoin,12/20/2018,0.023662,0.025581,0.02189,0.021949,"76,081.06","962,956"
Aidcoin,12/19/2018,0.025014,0.025277,0.022923,0.023654,"68,815.59","1,037,741"
Aidcoin,12/18/2018,0.024928,0.025037,0.022991,0.024958,"22,617.81","1,094,981"
Aidcoin,12/17/2018,0.022479,0.025463,0.020931,0.024938,"82,082.99","1,094,106"
Aidcoin,12/16/2018,0.022977,0.023037,0.021847,0.022456,"19,807.66","985,186"
Aidcoin,12/15/2018,0.021631,0.023011,0.020323,0.022801,"25,333.83","1,000,317"
Aidcoin,12/14/2018,0.021518,0.023345,0.021369,0.021647,"22,806.64","949,717"
Aidcoin,12/13/2018,0.022906,0.023497,0.020535,0.021545,"75,290.77","945,251"
Aidcoin,12/12/2018,0.021037,0.027998,0.020959,0.022896,"260,353","1,004,495"
Aidcoin,12/11/2018,0.022845,0.022845,0.020169,0.021064,"64,675.43","912,130"
Aidcoin,12/10/2018,0.024261,0.024464,0.022016,0.02287,"54,362.22","990,304"
Aidcoin,12/9/2018,0.025082,0.025082,0.022576,0.024299,"41,348.50","1,052,195"
Aidcoin,12/8/2018,0.027464,0.031396,0.022993,0.025171,"282,261","1,089,961"
Aidcoin,12/7/2018,0.036152,0.036947,0.024653,0.02569,"610,717","1,112,439"
Aidcoin,12/6/2018,0.021929,0.052692,0.021477,0.037426,"2,911,132","1,620,620"
Aidcoin,12/5/2018,0.02301,0.023611,0.021732,0.021938,"7,306.02","949,966"
Aidcoin,12/4/2018,0.021959,0.02377,0.02151,0.023004,"16,596.77","996,125"
Aidcoin,12/3/2018,0.024127,0.024188,0.021295,0.021954,"27,020.17","950,664"
Aidcoin,12/2/2018,0.023031,0.031945,0.022301,0.024476,"212,864","1,059,857"
Aidcoin,12/1/2018,0.020698,0.024165,0.020461,0.023051,"29,366.18","998,141"
Aidcoin,11/30/2018,0.023,0.023,0.019655,0.020639,"20,458.31","893,706"
Aidcoin,11/29/2018,0.023168,0.024113,0.022355,0.02295,"9,945.88","993,785"
Aidcoin,11/28/2018,0.019808,0.026024,0.019808,0.023074,"28,722.60","999,130"
Aidcoin,11/27/2018,0.020905,0.021605,0.018908,0.019198,"7,087.85","831,300"
Aidcoin,11/26/2018,0.023928,0.024543,0.01972,0.020918,"8,243.28","905,801"
Aidcoin,11/25/2018,0.022835,0.023986,0.018646,0.023938,"19,066.90","1,036,552"
Aidcoin,11/24/2018,0.026005,0.026263,0.022825,0.022827,"6,592.70","988,469"
Aidcoin,11/23/2018,0.025846,0.026732,0.024673,0.02602,"3,233.72","1,126,715"
Aidcoin,11/22/2018,0.028627,0.029991,0.025399,0.025979,"12,581.10","1,124,944"
Aidcoin,11/21/2018,0.026864,0.02904,0.023819,0.028727,"13,807.50","1,243,925"
Aidcoin,11/20/2018,0.034084,0.034645,0.023901,0.026841,"37,855.70","1,162,258"
Aidcoin,11/19/2018,0.039659,0.040888,0.033819,0.034257,"19,972.90","1,483,407"
Aidcoin,11/18/2018,0.044456,0.045622,0.039353,0.039645,"5,568.29","1,714,732"
Aidcoin,11/17/2018,0.04591,0.046614,0.04172,0.044319,"3,839.66","1,916,879"
Aidcoin,11/16/2018,0.045466,0.046614,0.045193,0.045822,"4,794.48","1,981,891"
Aidcoin,11/15/2018,0.047894,0.047986,0.041721,0.045486,"10,579.70","1,967,341"
Aidcoin,11/14/2018,0.058285,0.058285,0.045581,0.047655,"26,964.30","2,061,177"
Aidcoin,11/13/2018,0.055843,0.058205,0.051059,0.058205,"73,122.10","2,517,490"
Aidcoin,11/12/2018,0.058009,0.058266,0.052805,0.056083,"44,621.90","2,425,705"
Aidcoin,11/11/2018,0.057629,0.058739,0.056351,0.057659,"21,103.90","2,493,849"
Aidcoin,11/10/2018,0.058197,0.059466,0.057183,0.057672,"16,014.00","2,494,437"
Aidcoin,11/9/2018,0.060095,0.062948,0.057001,0.058205,"48,620.90","2,517,469"
Aidcoin,11/8/2018,0.059352,0.061456,0.057886,0.060082,"110,344","2,598,670"
Aidcoin,11/7/2018,0.06081,0.061113,0.057416,0.059392,"71,829.90","2,568,843"
Aidcoin,11/6/2018,0.057724,0.060812,0.056623,0.060812,"55,853.10","2,605,554"
Aidcoin,11/5/2018,0.060358,0.060411,0.056362,0.057508,"35,626.10","2,476,648"
Aidcoin,11/4/2018,0.060319,0.061479,0.058963,0.060909,"37,818.70","2,623,117"
Aidcoin,11/3/2018,0.062603,0.064369,0.059877,0.061642,"20,139.40","2,654,689"
Aidcoin,11/2/2018,0.05959,0.06481,0.057164,0.062603,"66,247.70","2,696,067"
Aidcoin,11/1/2018,0.059734,0.062747,0.057667,0.05959,"47,150.00","2,566,321"
Aidcoin,10/31/2018,0.062056,0.062068,0.057127,0.059734,"24,278.10","2,572,518"
Aidcoin,10/30/2018,0.060445,0.062786,0.056049,0.061868,"54,506.00","2,664,448"
Aidcoin,10/29/2018,0.066665,0.066885,0.059672,0.060436,"120,846","2,602,777"
Aidcoin,10/28/2018,0.072444,0.072982,0.064294,0.066936,"257,790","2,882,678"
Aidcoin,10/27/2018,0.062518,0.091787,0.062518,0.072764,"1,777,150","3,133,664"
Aidcoin,10/26/2018,0.059005,0.079531,0.056305,0.062756,"791,056","2,702,669"
Aidcoin,10/25/2018,0.056168,0.063044,0.053297,0.0591,"140,400","2,545,240"
Aidcoin,10/24/2018,0.051567,0.0593,0.051013,0.055307,"169,161","2,381,855"
Aidcoin,10/23/2018,0.049594,0.051792,0.047815,0.051767,"25,781.00","2,229,421"
Aidcoin,10/22/2018,0.05048,0.053471,0.048628,0.049595,"21,448.30","2,135,864"
Aidcoin,10/21/2018,0.049393,0.051286,0.048874,0.050506,"25,968.70","2,175,102"
Aidcoin,10/20/2018,0.049936,0.050924,0.049061,0.049382,"9,409.61","2,126,699"
Aidcoin,10/19/2018,0.050511,0.05563,0.049299,0.049932,"55,582.50","2,150,386"
Aidcoin,10/18/2018,0.050746,0.051013,0.049405,0.050518,"8,513.81","2,175,618"
Aidcoin,10/17/2018,0.050442,0.052094,0.048785,0.05056,"34,134.30","2,177,444"
Aidcoin,10/16/2018,0.05131,0.052606,0.050071,0.050283,"14,090.90","2,164,236"
Aidcoin,10/15/2018,0.049253,0.054165,0.048311,0.051356,"34,248.50","2,154,432"
Aidcoin,10/14/2018,0.051733,0.055326,0.04884,0.051019,"43,955.30","2,140,290"
Aidcoin,10/13/2018,0.048636,0.05463,0.048052,0.051597,"18,221.90","2,164,550"
Aidcoin,10/12/2018,0.049987,0.050877,0.048609,0.048635,"10,950.50","2,040,299"
Aidcoin,10/11/2018,0.054863,0.055456,0.049305,0.05005,"39,007.40","2,099,664"
